ensembl_gene_id,study,ASD_DEUp_Voineagu,ASD_DEDown_Voineagu,ASD_CoexDown_M12_Voineagu,ASD_CoexUp_M16_Voineagu,ASD_CoexDown_M1_Gupta,ASD_CoexUp_M6_Gupta,ASD_CoexUp_M5_Gupta,Up,Down
ENSG00000087053,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000115350,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000146083,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000133392,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000118939,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000198879,Voineagu,1,0,0,0,NA,NA,NA,NA,NA
ENSG00000117614,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000186020,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000167315,Voineagu,0,0,0,1,NA,NA,NA,NA,NA
ENSG00000139197,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000180113,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000174840,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000163956,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000182768,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000261023,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000120251,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000160917,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000232804,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000176956,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000163902,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000007545,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000135390,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000005156,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000169609,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000143612,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000163888,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000147592,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000120438,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000168461,Voineagu,0,0,0,1,NA,NA,NA,NA,NA
ENSG00000163607,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000136928,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000160439,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000112796,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000156475,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000067842,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000169696,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000162073,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000175183,Voineagu,0,0,0,1,NA,NA,NA,NA,NA
ENSG00000103175,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000052841,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000109572,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000188177,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000103269,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000119408,Voineagu,0,0,0,1,NA,NA,NA,NA,NA
ENSG00000023191,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000143207,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000166136,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000103671,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000159261,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000182199,Voineagu,0,0,0,1,NA,NA,NA,NA,NA
ENSG00000206579,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000144283,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000115306,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000116649,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000102316,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000223654,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000188739,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000235692,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000107295,Voineagu,0,1,1,0,NA,NA,NA,NA,NA
ENSG00000121578,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000189367,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000213625,Voineagu,0,0,0,1,NA,NA,NA,NA,NA
ENSG00000182759,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000203724,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000168209,Voineagu,0,0,0,1,NA,NA,NA,NA,NA
ENSG00000145979,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000162441,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000138041,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000126351,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000151849,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000091428,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000101745,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000100823,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000171735,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000196482,Voineagu,0,1,1,0,NA,NA,NA,NA,NA
ENSG00000133424,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000155189,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000107021,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000172057,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000198105,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000100401,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000175203,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000153487,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000137817,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000133773,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000168763,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000164494,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000103423,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000198816,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000157601,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000090861,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000174939,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000138095,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000161281,Voineagu,0,1,0,0,NA,NA,NA,NA,NA
ENSG00000042753,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000142168,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000171224,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000106392,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000161011,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000177192,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000134982,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000132952,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000123143,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000107679,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000136167,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000135624,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000146005,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000165283,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000115226,Voineagu,0,1,0,0,NA,NA,NA,NA,NA
ENSG00000072310,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000148948,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000124145,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000106003,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000164442,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000100304,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000133597,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000103343,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000130684,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000166508,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000082515,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000183317,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000089169,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000107872,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000058404,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000166173,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000260692,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000104863,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000146872,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000024048,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000109685,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000135940,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000185052,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000111785,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000125246,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000027847,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000164068,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000262684,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000189221,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000129422,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000048544,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000160688,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000176463,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000137094,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000123329,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000081026,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000162688,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000120690,Voineagu,0,0,0,1,NA,NA,NA,NA,NA
ENSG00000171302,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000104880,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000125817,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000174903,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000198216,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000093183,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000118194,Voineagu,0,1,0,0,NA,NA,NA,NA,NA
ENSG00000164896,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000108528,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000162650,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000197885,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000138297,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000170954,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000109854,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000006757,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000118473,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000181192,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000067369,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000120697,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000107317,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000198642,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000102226,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000157540,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000091140,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000068383,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000149806,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000136146,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000168010,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000241058,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000109103,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000001630,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000155957,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000186432,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000137106,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000109046,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000165355,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000136897,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000198729,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000125968,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000137070,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000131943,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000119414,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000136068,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000197265,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000160075,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000107789,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000108349,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000132824,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000119185,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000177234,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000176406,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000114902,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000145020,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000085832,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000175137,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000186660,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000177519,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000130649,Voineagu,0,1,1,0,NA,NA,NA,NA,NA
ENSG00000188215,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000080608,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000108018,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000116285,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000171703,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000145604,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000163618,Voineagu,0,1,1,0,NA,NA,NA,NA,NA
ENSG00000104221,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000135655,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000243364,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000130741,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000135776,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000127152,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000124207,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000104853,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000154975,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000141753,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000013523,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000140395,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000002834,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000261921,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000182827,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000033327,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000182601,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000106299,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000182400,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000126883,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000132563,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000136002,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000123983,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000167543,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000166847,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000087495,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000101160,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000166260,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000100526,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000135469,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000167863,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000160014,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000226788,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000142507,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000070808,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000104375,Voineagu,0,0,0,1,NA,NA,NA,NA,NA
ENSG00000167182,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000146966,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000232616,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000161326,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000162086,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000125454,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000117245,Voineagu,0,1,1,0,NA,NA,NA,NA,NA
ENSG00000224455,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000164587,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000100387,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000147174,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000162775,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000154001,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000151067,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000019144,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000128422,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000116525,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000173546,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000091664,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000158828,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000129691,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000105223,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000185104,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000230989,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000090857,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000147224,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000105939,Voineagu,0,0,0,1,NA,NA,NA,NA,NA
ENSG00000173898,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000185009,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000198208,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000173171,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000151689,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000117118,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000102882,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000141084,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000164076,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000159023,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000143753,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000261855,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000006652,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000072210,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000168806,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000133878,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000091947,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000167612,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000143847,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000139405,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000100296,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000136205,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000123505,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000004864,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000145242,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000147571,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000136732,Voineagu,1,0,0,0,NA,NA,NA,NA,NA
ENSG00000115694,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000149564,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000170011,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000134184,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000142235,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000182674,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000184232,Voineagu,0,0,0,1,NA,NA,NA,NA,NA
ENSG00000106290,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000105401,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000082781,Voineagu,0,0,0,1,NA,NA,NA,NA,NA
ENSG00000115641,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000130764,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000152404,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000153904,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000186111,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000113580,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000100221,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000084444,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000169221,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000112576,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000150551,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000165338,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000108561,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000108039,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000084676,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000164379,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000027001,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000171161,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000169136,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000033050,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000125107,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000108094,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000168876,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000131238,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000015153,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000156983,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000140983,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000235452,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000167779,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000134262,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000145920,Voineagu,0,1,0,0,NA,NA,NA,NA,NA
ENSG00000149547,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000100604,Voineagu,0,1,1,0,NA,NA,NA,NA,NA
ENSG00000103024,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000178252,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000144645,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000112242,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000006712,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000170345,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000116670,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000170035,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000070423,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000137145,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000156873,Voineagu,0,0,1,0,NA,NA,NA,NA,NA
ENSG00000106070,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000109738,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000143727,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000125450,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000008710,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000176407,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000061938,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
ENSG00000144868,Voineagu,0,0,0,0,NA,NA,NA,NA,NA
